"x Ressort 40N.m-1 (mm)","x Ressort 50N.m-1 (mm)","x Ressort 100N.m-1 (mm)","Temps (s)"
9.702908992767334,12.659168243408203,18.579864501953125,2.6599999999999873
9.653842449188232,12.47107982635498,18.600308895111084,2.669999999999987
9.244954586029053,11.436593532562256,18.75159740447998,2.679999999999987
9.265398979187012,12.233924865722656,18.101465702056885,2.6899999999999866
9.273576736450195,12.0621919631958,18.117821216583252,2.6999999999999864
9.64975357055664,11.481571197509766,18.105554580688477,2.709999999999986
9.600687026977539,11.019527912139893,17.627155780792236,2.719999999999986
9.23677682876587,11.371171474456787,17.63533353805542,2.7299999999999858
10.030019283294678,11.767792701721191,17.623066902160645,2.7399999999999856
10.336685180664062,11.747348308563232,17.618978023529053,2.7499999999999853
10.242640972137451,11.722815036773682,17.582178115844727,2.759999999999985
10.328507423400879,11.796414852142334,18.040132522583008,2.769999999999985
10.254907608032227,11.305749416351318,17.696666717529297,2.7799999999999847
10.357129573822021,11.362993717193604,18.040132522583008,2.7899999999999845
9.805130958557129,11.0154390335083,17.966532707214355,2.7999999999999843
9.78468656539917,11.093127727508545,17.623066902160645,2.809999999999984
9.801042079925537,12.029480934143066,18.052399158477783,2.819999999999984
9.772419929504395,12.246191501617432,17.627155780792236,2.8299999999999836
9.801042079925537,11.448860168457031,17.995154857635498,2.8399999999999834
9.764242172241211,11.980414390563965,17.623066902160645,2.849999999999983
9.78468656539917,13.031256198883057,17.762088775634766,2.859999999999983
9.764242172241211,11.735081672668457,17.627155780792236,2.869999999999983
9.796953201293945,11.955881118774414,17.606711387634277,2.8799999999999826
9.817397594451904,12.957656383514404,18.281376361846924,2.8899999999999824
9.805130958557129,13.137567043304443,17.643511295318604,2.899999999999982
10.066819190979004,12.336146831512451,17.618978023529053,2.909999999999982
10.279440879821777,12.360680103302002,17.647600173950195,2.9199999999999817
10.320329666137695,12.40156888961792,17.63942241668701,2.9299999999999815
10.324418544769287,13.002634048461914,17.631244659423828,2.9399999999999813
10.169041156768799,13.366544246673584,17.61080026626587,2.949999999999981
10.385751724243164,13.346099853515625,17.61488914489746,2.959999999999981
10.369396209716797,13.346099853515625,17.618978023529053,2.9699999999999807
10.385751724243164,13.382899761199951,17.598533630371094,2.9799999999999804
10.451173782348633,12.941300868988037,17.602622509002686,2.9899999999999802
10.009574890136719,12.213480472564697,17.623066902160645,2.99999999999998
10.030019283294678,12.344324588775635,17.623066902160645,3.00999999999998
10.025930404663086,12.327969074249268,17.631244659423828,3.0199999999999796
10.025930404663086,13.145744800567627,17.627155780792236,3.0299999999999794
10.030019283294678,13.42378854751587,17.63533353805542,3.039999999999979
9.617042541503906,12.422013282775879,16.788935661315918,3.049999999999979
